gene_entrez	gene_symbol	magma_p	magma_z	drug	approved	interaction_type	source	score
5142	PDE4B	2.4051e-06	4.5729	OXTRIPHYLLINE	True	inhibitor	ChEMBL	0.1166837138570989
5142	PDE4B	2.4051e-06	4.5729	TETOMILAST	False	inhibitor	ChEMBL	0.2917092846427472
5142	PDE4B	2.4051e-06	4.5729	AMLEXANOX	True	inhibitor	ChEMBL	0.089756703
5142	PDE4B	2.4051e-06	4.5729	HT-0712	False	NULL	TTD	0.3889457128569962
5142	PDE4B	2.4051e-06	4.5729	NULL	False	NULL	TTD	NULL
5142	PDE4B	2.4051e-06	4.5729	PENTOXIFYLLINE	True	NULL	TEND	0.1000146118775133
5142	PDE4B	2.4051e-06	4.5729	NULL	False	NULL	TTD	NULL
5142	PDE4B	2.4051e-06	4.5729	NULL	False	NULL	TTD	NULL
5142	PDE4B	2.4051e-06	4.5729	NULL	False	NULL	TTD	NULL
5142	PDE4B	2.4051e-06	4.5729	DENBUFYLLINE	False	NULL	TTD	0.3889457128569962
5142	PDE4B	2.4051e-06	4.5729	ROFLUMILAST	True	inhibitor	ChEMBL	0.3889457128569962
5142	PDE4B	2.4051e-06	4.5729	IBUDILAST	False	inhibitor	ChEMBL	0.1458546423213736
5142	PDE4B	2.4051e-06	4.5729	OGLEMILAST	False	NULL	TTD	1.166837138570988
5142	PDE4B	2.4051e-06	4.5729	THEOPHYLLINE	True	NULL	TdgClinicalTrial	0.1296485709523321
5142	PDE4B	2.4051e-06	4.5729	ROFLUMILAST	True	NULL	TdgClinicalTrial	0.3889457128569962
5142	PDE4B	2.4051e-06	4.5729	CRISABOROLE	True	NULL	TdgClinicalTrial	0.33338204
5142	PDE4B	2.4051e-06	4.5729	THEOPHYLLINE SODIUM GLYCINATE	True	inhibitor	ChEMBL	0.1166837138570989
5142	PDE4B	2.4051e-06	4.5729	CILOMILAST	False	inhibitor	ChEMBL	0.2917092846427472
5142	PDE4B	2.4051e-06	4.5729	INAMRINONE	True	NULL	TEND	0.1228249619548409
5142	PDE4B	2.4051e-06	4.5729	RESVERATROL	True	NULL	TdgClinicalTrial	0.023813003
5142	PDE4B	2.4051e-06	4.5729	SELECTIVE CYTOKINE INHIBITORY DRUG CC-1088	False	NULL	TTD	0.2917092846427472
5142	PDE4B	2.4051e-06	4.5729	LIRIMILAST	False	NULL	TTD	0.3889457128569962
5142	PDE4B	2.4051e-06	4.5729	RONOMILAST	False	NULL	TTD	0.7778914257139925
5142	PDE4B	2.4051e-06	4.5729	DIFAMILAST	False	inhibitor	ChEMBL	0.2333674277141978
5142	PDE4B	2.4051e-06	4.5729	HT-0712	False	inhibitor	ChEMBL	0.5834185692854944
5142	PDE4B	2.4051e-06	4.5729	DROTAVERIN	False	inhibitor	ChEMBL	0.2917092846427472
5142	PDE4B	2.4051e-06	4.5729	TRANIMILAST	False	inhibitor	ChEMBL	0.2917092846427472
5142	PDE4B	2.4051e-06	4.5729	NULL	False	NULL	TTD	NULL
5142	PDE4B	2.4051e-06	4.5729	NULL	False	NULL	TTD	NULL
5142	PDE4B	2.4051e-06	4.5729	NULL	False	NULL	TTD	NULL
5142	PDE4B	2.4051e-06	4.5729	TOFIMILAST	False	inhibitor	ChEMBL	0.5834185692854944
5142	PDE4B	2.4051e-06	4.5729	MEM 1414	False	NULL	TdgClinicalTrial	0.5834185692854944
5142	PDE4B	2.4051e-06	4.5729	TOFIMILAST	False	NULL	TTD	0.5834185692854944
5142	PDE4B	2.4051e-06	4.5729	MK-0873	False	NULL	TTD	0.5834185692854944
5142	PDE4B	2.4051e-06	4.5729	LOTAMILAST	False	inhibitor	ChEMBL	0.2917092846427472
5142	PDE4B	2.4051e-06	4.5729	CRISABOROLE	True	inhibitor	ChEMBL	0.33338204
5142	PDE4B	2.4051e-06	4.5729	INAMRINONE	True	NULL	TdgClinicalTrial	0.1228249619548409
5142	PDE4B	2.4051e-06	4.5729	HT-0712	False	NULL	TTD	0.5834185692854944
5142	PDE4B	2.4051e-06	4.5729	ASPIRIN	True	inhibitor	ChEMBL	0.008275441
5142	PDE4B	2.4051e-06	4.5729	OGLEMILAST	False	NULL	TdgClinicalTrial	1.166837138570988
5142	PDE4B	2.4051e-06	4.5729	CAFFEINE	True	NULL	TEND	0.063072278
5142	PDE4B	2.4051e-06	4.5729	DOVRAMILAST	False	inhibitor	ChEMBL	0.2917092846427472
5142	PDE4B	2.4051e-06	4.5729	APREMILAST	True	inhibitor	ChEMBL	0.2333674277141978
5142	PDE4B	2.4051e-06	4.5729	ENSIFENTRINE	False	inhibitor	ChEMBL	0.3889457128569962
5142	PDE4B	2.4051e-06	4.5729	RONOMILAST	False	NULL	TdgClinicalTrial	0.7778914257139925
5142	PDE4B	2.4051e-06	4.5729	ROLIPRAM	False	NULL	TTD	0.2333674277141978
5142	PDE4B	2.4051e-06	4.5729	APREMILAST	True	NULL	TdgClinicalTrial	0.2333674277141978
5142	PDE4B	2.4051e-06	4.5729	RITODRINE	True	NULL	PharmGKB	0.7778914257139925
5142	PDE4B	2.4051e-06	4.5729	ENPROFYLLINE	False	NULL	TEND	1.166837138570988
5142	PDE4B	2.4051e-06	4.5729	GSK-356278	False	NULL	TTD	0.3889457128569962
5142	PDE4B	2.4051e-06	4.5729	PENTOXIFYLLINE	True	NULL	TdgClinicalTrial	0.1000146118775133
5142	PDE4B	2.4051e-06	4.5729	GSK-256066	False	inhibitor	ChEMBL	0.2917092846427472
5142	PDE4B	2.4051e-06	4.5729	ENSIFENTRINE	False	NULL	TdgClinicalTrial	0.3889457128569962
5142	PDE4B	2.4051e-06	4.5729	DYPHYLLINE	True	NULL	TdgClinicalTrial	0.5000730593875666
5142	PDE4B	2.4051e-06	4.5729	NULL	False	NULL	TdgClinicalTrial	NULL
5142	PDE4B	2.4051e-06	4.5729	NULL	False	NULL	TdgClinicalTrial	NULL
5142	PDE4B	2.4051e-06	4.5729	PAPAVERINE	True	NULL	TdgClinicalTrial	0.1555782851427985
5142	PDE4B	2.4051e-06	4.5729	PAPAVERINE	True	NULL	TEND	0.1555782851427985
5142	PDE4B	2.4051e-06	4.5729	REVAMILAST	False	NULL	TTD	0.4667348554283956
5142	PDE4B	2.4051e-06	4.5729	CHEMBL:CHEMBL535714	False	NULL	DTC	0.5834185692854944
5142	PDE4B	2.4051e-06	4.5729	THEOPHYLLINE	True	inhibitor	ChEMBL	0.1296485709523321
5142	PDE4B	2.4051e-06	4.5729	ETAZOLATE	False	NULL	TdgClinicalTrial	0.072927321
5142	PDE4B	2.4051e-06	4.5729	CAFFEINE	True	NULL	TdgClinicalTrial	0.063072278
5142	PDE4B	2.4051e-06	4.5729	PICLAMILAST	False	NULL	TTD	0.2917092846427472
5142	PDE4B	2.4051e-06	4.5729	OGLEMILAST	False	inhibitor	ChEMBL	1.166837138570988
5142	PDE4B	2.4051e-06	4.5729	DYPHYLLINE	True	inhibitor	ChEMBL	0.5000730593875666
5142	PDE4B	2.4051e-06	4.5729	MK-0873	False	inhibitor	ChEMBL	0.5834185692854944
5142	PDE4B	2.4051e-06	4.5729	ROLIPRAM	False	inhibitor	ChEMBL	0.2333674277141978
5142	PDE4B	2.4051e-06	4.5729	IBUDILAST	False	NULL	TdgClinicalTrial	0.1458546423213736
5142	PDE4B	2.4051e-06	4.5729	PENTOXIFYLLINE	True	inhibitor	ChEMBL	0.1000146118775133
5142	PDE4B	2.4051e-06	4.5729	NULL	False	NULL	TdgClinicalTrial	NULL
5142	PDE4B	2.4051e-06	4.5729	AMINOPHYLLINE	True	inhibitor	ChEMBL	0.1166837138570989
5142	PDE4B	2.4051e-06	4.5729	DEHYDRATED ALCOHOL	True	NULL	PharmGKB	0.029540181
5142	PDE4B	2.4051e-06	4.5729	REVAMILAST	False	inhibitor	ChEMBL	0.4667348554283956
5142	PDE4B	2.4051e-06	4.5729	NULL	False	NULL	TdgClinicalTrial	NULL
5142	PDE4B	2.4051e-06	4.5729	NULL	False	NULL	TdgClinicalTrial	NULL
5142	PDE4B	2.4051e-06	4.5729	FLAVOXATE HYDROCHLORIDE	True	inhibitor	ChEMBL	0.1458546423213736
5142	PDE4B	2.4051e-06	4.5729	ENPROFYLLINE	False	NULL	TdgClinicalTrial	1.166837138570988
5142	PDE4B	2.4051e-06	4.5729	DYPHYLLINE	True	NULL	TEND	0.5000730593875666
5142	PDE4B	2.4051e-06	4.5729	THEOPHYLLINE	True	NULL	TEND	0.1296485709523321
777	CACNA1E	7.8726e-08	5.2436	GABAPENTIN ENACARBIL	True	modulator	ChEMBL	0.1944728564284981
777	CACNA1E	7.8726e-08	5.2436	SULOCTIDIL	True	blocker	ChEMBL	0.2019525816757481
777	CACNA1E	7.8726e-08	5.2436	PHLOROGLUCINOL	True	blocker	ChEMBL	0.2019525816757481
777	CACNA1E	7.8726e-08	5.2436	CELECOXIB	True	NULL	PharmGKB	0.1567393171214761
777	CACNA1E	7.8726e-08	5.2436	BEPRIDIL HYDROCHLORIDE	True	blocker	ChEMBL	0.2019525816757481
777	CACNA1E	7.8726e-08	5.2436	IMAGABALIN	False	modulator	ChEMBL	0.2019525816757481
777	CACNA1E	7.8726e-08	5.2436	ATAGABALIN	False	modulator	ChEMBL	0.2019525816757481
777	CACNA1E	7.8726e-08	5.2436	TERODILINE HYDROCHLORIDE	True	blocker	ChEMBL	0.1693795846312726
777	CACNA1E	7.8726e-08	5.2436	GABAPENTIN	True	modulator	ChEMBL	0.1312691780892362
777	CACNA1E	7.8726e-08	5.2436	NULL	False	NULL	PharmGKB	NULL
777	CACNA1E	7.8726e-08	5.2436	PREGABALIN	True	modulator	ChEMBL	0.2019525816757481
2104	ESRRG	1.8118e-09	5.9005	MNK1 INHIBITOR	False	inhibitor	GuideToPharmacology	2.917092846427472
2104	ESRRG	1.8118e-09	5.9005	DIETHYLSTILBESTROL	True	NULL	NCI	0.5303805175322677
2104	ESRRG	1.8118e-09	5.9005	DIETHYLSTILBESTROL	True	NULL	NCI	0.5303805175322677
2104	ESRRG	1.8118e-09	5.9005	TOMIVOSERTIB	False	inhibitor	GuideToPharmacology	2.187819634820604
2104	ESRRG	1.8118e-09	5.9005	AFIMOXIFENE	False	inhibitor	ChEMBL	0.6250913242344582
2104	ESRRG	1.8118e-09	5.9005	TINODASERTIB	False	inhibitor	GuideToPharmacology	4.375639269641208
2104	ESRRG	1.8118e-09	5.9005	DORSOMORPHIN	False	inhibitor	GuideToPharmacology	1.093909817410302
5664	PSEN2	4.2162e-11	6.4927	RG-4733	False	inhibitor	ChEMBL	0.7955707762984013
5664	PSEN2	4.2162e-11	6.4927	SEMAGACESTAT	False	inhibitor	ChEMBL	2.386712328895204
5664	PSEN2	4.2162e-11	6.4927	CHEMBL:CHEMBL247471	False	NULL	TdgClinicalTrial	0.7955707762984013
5664	PSEN2	4.2162e-11	6.4927	AVAGACESTAT	False	inhibitor	ChEMBL	1.193356164447602
5664	PSEN2	4.2162e-11	6.4927	NOTCH SIGNALING PATHWAY INHIBITOR MK0752	False	other/unknown	MyCancerGenome	0.4773424657790409
5664	PSEN2	4.2162e-11	6.4927	NIROGACESTAT	True	inhibitor	ChEMBL	0.3409589041278863
5664	PSEN2	4.2162e-11	6.4927	SEMAGACESTAT	False	NULL	DTC	2.386712328895204
5664	PSEN2	4.2162e-11	6.4927	CHEMBL:CHEMBL392068	False	NULL	DTC	2.386712328895204
5664	PSEN2	4.2162e-11	6.4927	BEGACESTAT	False	inhibitor	ChEMBL	0.596678082
5664	PSEN2	4.2162e-11	6.4927	GSI-136	False	NULL	TdgClinicalTrial	0.6819178082557726
5664	PSEN2	4.2162e-11	6.4927	IC261	False	NULL	DTC	1.363835616511545
5664	PSEN2	4.2162e-11	6.4927	TARENFLURBIL	False	NULL	TTD	0.7955707762984013
5664	PSEN2	4.2162e-11	6.4927	SEMAGACESTAT	False	NULL	TdgClinicalTrial	2.386712328895204
5664	PSEN2	4.2162e-11	6.4927	AVAGACESTAT	False	NULL	TdgClinicalTrial	1.193356164447602
5664	PSEN2	4.2162e-11	6.4927	TARENFLURBIL	False	modulator	ChEMBL	0.7955707762984013
64754	SMYD3	5.0208e-09	5.73	NULL	False	NULL	PharmGKB	NULL
9378	NRXN1	1.1362e-14	7.6342	DULOXETINE HYDROCHLORIDE	True	NULL	PharmGKB	2.019525816757481
9378	NRXN1	1.1362e-14	7.6342	NULL	False	NULL	PharmGKB	NULL
9378	NRXN1	1.1362e-14	7.6342	NICOTINE POLACRILEX	True	NULL	PharmGKB	1.141471113819445
1496	CTNNA2	2.0587e-06	4.6054	COMPOUND 35 [PMID: 23916259]	False	inhibitor	GuideToPharmacology	1.875273972703375
1496	CTNNA2	2.0587e-06	4.6054	HALICIN	False	inhibitor	GuideToPharmacology	3.750547945
1496	CTNNA2	2.0587e-06	4.6054	GNE-3511	False	inhibitor	GuideToPharmacology	0.6250913242344582
1496	CTNNA2	2.0587e-06	4.6054	COMPOUND 20 [PMID: 30998356]	False	inhibitor	GuideToPharmacology	0.4167275494896389
1496	CTNNA2	2.0587e-06	4.6054	BOS172722	False	inhibitor	GuideToPharmacology	0.6250913242344582
1496	CTNNA2	2.0587e-06	4.6054	JNK-IN-8	False	inhibitor	GuideToPharmacology	1.250182648468916
1496	CTNNA2	2.0587e-06	4.6054	COMPOUND 25C [PMID: 36649216]	False	inhibitor	GuideToPharmacology	0.7501095890813501
1496	CTNNA2	2.0587e-06	4.6054	JNK INHIBITOR VIII	False	inhibitor	GuideToPharmacology	0.4167275494896389
1496	CTNNA2	2.0587e-06	4.6054	JNK INHIBITOR 9L	False	inhibitor	GuideToPharmacology	1.875273972703375
1496	CTNNA2	2.0587e-06	4.6054	SP600125	False	inhibitor	GuideToPharmacology	0.9376369863516875
1496	CTNNA2	2.0587e-06	4.6054	NULL	False	NULL	PharmGKB	NULL
1496	CTNNA2	2.0587e-06	4.6054	COMPOUND 11 [PMID: 26431428]	False	inhibitor	GuideToPharmacology	0.7501095890813501
1496	CTNNA2	2.0587e-06	4.6054	PAMAPIMOD	False	inhibitor	GuideToPharmacology	0.6250913242344582
1496	CTNNA2	2.0587e-06	4.6054	YL5084	False	inhibitor	GuideToPharmacology	1.875273972703375
1496	CTNNA2	2.0587e-06	4.6054	TANZISERTIB	False	inhibitor	GuideToPharmacology	0.6250913242344582
80731	THSD7B	9.6879e-07	4.7598	DEHYDRATED ALCOHOL	True	NULL	PharmGKB	1.329308132549227
254042	METAP1D	2.2417e-06	4.5876	TOSEDOSTAT	False	inhibitor	ChEMBL	2.625383561784725
11069	RAPGEF4	2.2111e-07	5.0498	HEXACHLOROPHENE	True	NULL	DTC	0.028459442
11069	RAPGEF4	2.2111e-07	5.0498	BITHIONOLOXIDE	False	NULL	DTC	0.1666910197958555
11069	RAPGEF4	2.2111e-07	5.0498	2,2',4,4',5,5'-HEXACHLOROBIPHENYL	False	NULL	DTC	1.166837138570988
11069	RAPGEF4	2.2111e-07	5.0498	BENZBROMARONE	True	NULL	DTC	0.072927321
11069	RAPGEF4	2.2111e-07	5.0498	AMINODIMETHOXYQUINAZOLINYLPIPERAZINE	False	NULL	DTC	0.1944728564284981
11069	RAPGEF4	2.2111e-07	5.0498	GW7647	False	NULL	DTC	0.038894571
11069	RAPGEF4	2.2111e-07	5.0498	IDARUBICIN	True	NULL	DTC	0.024309107
11069	RAPGEF4	2.2111e-07	5.0498	CLOTRIMAZOLE	True	NULL	DTC	0.031536139
11069	RAPGEF4	2.2111e-07	5.0498	MYRICETIN	False	NULL	DTC	0.029170928
11069	RAPGEF4	2.2111e-07	5.0498	CHEMBL:CHEMBL149246	False	NULL	DTC	1.166837138570988
11069	RAPGEF4	2.2111e-07	5.0498	NABUMETONE	True	NULL	DTC	0.1458546423213736
11069	RAPGEF4	2.2111e-07	5.0498	DIMPYLATE	False	NULL	DTC	0.5834185692854944
11069	RAPGEF4	2.2111e-07	5.0498	AMORFRUTIN A	False	NULL	DTC	0.2917092846427472
11069	RAPGEF4	2.2111e-07	5.0498	CHEMBL:CHEMBL600778	False	NULL	DTC	0.2917092846427472
11069	RAPGEF4	2.2111e-07	5.0498	CHEMBL:CHEMBL140130	False	NULL	DTC	1.166837138570988
11069	RAPGEF4	2.2111e-07	5.0498	SCLEROTIORIN	False	NULL	DTC	0.1166837138570989
11069	RAPGEF4	2.2111e-07	5.0498	2,4-DIHYDROXYBENZOPHENONE	False	NULL	DTC	0.1944728564284981
11069	RAPGEF4	2.2111e-07	5.0498	BERBERRUBINE	False	NULL	DTC	0.2917092846427472
11069	RAPGEF4	2.2111e-07	5.0498	KOLAVENIC ACID	False	NULL	DTC	1.166837138570988
11069	RAPGEF4	2.2111e-07	5.0498	CHEMBL:CHEMBL505670	False	NULL	DTC	0.033338204
11069	RAPGEF4	2.2111e-07	5.0498	ASPIRIN	True	NULL	DTC	0.008275441
11069	RAPGEF4	2.2111e-07	5.0498	CHEMBL:CHEMBL592124	False	NULL	DTC	0.037639908
11069	RAPGEF4	2.2111e-07	5.0498	EUFLAVINE	False	NULL	DTC	0.072927321
11069	RAPGEF4	2.2111e-07	5.0498	ACITRETIN	True	NULL	DTC	0.072927321
11069	RAPGEF4	2.2111e-07	5.0498	SB 216763	False	NULL	DTC	0.077789143
11069	RAPGEF4	2.2111e-07	5.0498	CLOSANTEL	False	NULL	DTC	0.1060761035064535
11069	RAPGEF4	2.2111e-07	5.0498	CHEMBL:CHEMBL1256719	False	NULL	DTC	0.5834185692854944
11069	RAPGEF4	2.2111e-07	5.0498	CHEMBL:CHEMBL608846	False	NULL	DTC	1.166837138570988
11069	RAPGEF4	2.2111e-07	5.0498	1,4-DIMETHOXYANTHRAQUINONE	False	NULL	DTC	0.1166837138570989
11069	RAPGEF4	2.2111e-07	5.0498	CHEMBL:CHEMBL591363	False	NULL	DTC	0.2917092846427472
11069	RAPGEF4	2.2111e-07	5.0498	FLUORESCEIN DIACETATE	False	NULL	DTC	0.3889457128569962
11069	RAPGEF4	2.2111e-07	5.0498	CHEMBL:CHEMBL600336	False	NULL	DTC	0.1060761035064535
11069	RAPGEF4	2.2111e-07	5.0498	DICHLOROPHEN	False	NULL	DTC	0.064824285
11069	RAPGEF4	2.2111e-07	5.0498	LOBARIC ACID	False	NULL	DTC	0.077789143
11069	RAPGEF4	2.2111e-07	5.0498	PHYSODIC ACID	False	NULL	DTC	0.1166837138570989
11069	RAPGEF4	2.2111e-07	5.0498	CHEMBL:CHEMBL591361	False	NULL	DTC	0.2917092846427472
11069	RAPGEF4	2.2111e-07	5.0498	PROCHLORPERAZINE	True	NULL	DTC	0.041672755
11069	RAPGEF4	2.2111e-07	5.0498	TANGERETIN	False	NULL	DTC	0.2917092846427472
11069	RAPGEF4	2.2111e-07	5.0498	PENTACHLOROPHENOL	False	NULL	DTC	0.08334551
11069	RAPGEF4	2.2111e-07	5.0498	CHEMBL:CHEMBL1256796	False	NULL	DTC	0.5834185692854944
11069	RAPGEF4	2.2111e-07	5.0498	PENTABROMOPHENOL	False	NULL	DTC	0.089756703
11069	RAPGEF4	2.2111e-07	5.0498	FENTICLOR	False	NULL	DTC	0.061412481
11069	RAPGEF4	2.2111e-07	5.0498	CHEMBL:CHEMBL1576310	False	NULL	DTC	0.1060761035064535
11069	RAPGEF4	2.2111e-07	5.0498	CHEMBL:CHEMBL585591	False	NULL	DTC	0.048618214
11069	RAPGEF4	2.2111e-07	5.0498	LANATOSIDE C	True	NULL	DTC	0.077789143
1385	CREB1	5.7401e-07	4.8644	BW B70C	False	inhibitor	GuideToPharmacology	4.773424657790408
1385	CREB1	5.7401e-07	4.8644	LITHIUM	True	NULL	PharmGKB	0.2273059360852575
1385	CREB1	5.7401e-07	4.8644	CJ13610	False	inhibitor	GuideToPharmacology	4.773424657790408
1385	CREB1	5.7401e-07	4.8644	NICOTINE POLACRILEX	True	NULL	NCI	0.2075402025126264
1385	CREB1	5.7401e-07	4.8644	5-LOX INHIBITOR 2M [PMID: 30199704]	False	inhibitor	GuideToPharmacology	4.773424657790408
1385	CREB1	5.7401e-07	4.8644	DEHYDRATED ALCOHOL	True	NULL	NCI	0.1208461938681116
1385	CREB1	5.7401e-07	4.8644	PF-04191834	False	inhibitor	GuideToPharmacology	4.773424657790408
1385	CREB1	5.7401e-07	4.8644	HONOKIOL	False	inhibitor	GuideToPharmacology	4.773424657790408
1385	CREB1	5.7401e-07	4.8644	5-LOX ACTIVATING PROTEIN	False	activator	GuideToPharmacology	4.773424657790408
1385	CREB1	5.7401e-07	4.8644	ZILEUTON	True	inhibitor	GuideToPharmacology	0.5303805175322677
1385	CREB1	5.7401e-07	4.8644	CITALOPRAM	True	NULL	PharmGKB	0.4091506849534637
151194	METTL21A	1.0437e-06	4.7448	CITALOPRAM	True	NULL	PharmGKB	2.250328767
151194	METTL21A	1.0437e-06	4.7448	ANTIDEPRESSANT AGENT	False	NULL	PharmGKB	1.514644363
2066	ERBB4	7.774e-13	7.0695	POZIOTINIB	False	inhibitor	ChEMBL	0.4526523382387456
2066	ERBB4	7.774e-13	7.0695	BARASERTIB-HQPA	False	NULL	DTC	0.039361073
2066	ERBB4	7.774e-13	7.0695	PAN-HER KINASE INHIBITOR AC480	False	NULL	TdgClinicalTrial	0.2263261691193728
2066	ERBB4	7.774e-13	7.0695	BMS-599626	False	inhibitor	ChEMBL	0.3621218705909966
2066	ERBB4	7.774e-13	7.0695	BETACELLULIN	False	NULL	GuideToPharmacology	0.4526523382387456
2066	ERBB4	7.774e-13	7.0695	PIROTINIB	False	inhibitor	GuideToPharmacology	0.3017682254924971
2066	ERBB4	7.774e-13	7.0695	BIX02188	False	inhibitor	GuideToPharmacology	0.4526523382387456
2066	ERBB4	7.774e-13	7.0695	AFATINIB DIMALEATE	True	inhibitor	ChEMBL	0.3017682254924971
2066	ERBB4	7.774e-13	7.0695	NEUREGULIN-3	False	NULL	GuideToPharmacology	0.9053046764774912
2066	ERBB4	7.774e-13	7.0695	HB-EGF	False	NULL	GuideToPharmacology	0.4526523382387456
2066	ERBB4	7.774e-13	7.0695	TUCATINIB	True	inhibitor	GuideToPharmacology	0.1131630845596864
2066	ERBB4	7.774e-13	7.0695	ALISERTIB	False	NULL	DTC	0.020117882
2066	ERBB4	7.774e-13	7.0695	ALLITINIB	False	inhibitor	GuideToPharmacology	0.3017682254924971
2066	ERBB4	7.774e-13	7.0695	METHYLCURCUMIN	False	NULL	DTC	0.4526523382387456
2066	ERBB4	7.774e-13	7.0695	LAPATINIB	True	NULL	DoCM	0.1752202599633854
2066	ERBB4	7.774e-13	7.0695	CENISERTIB	False	NULL	DTC	0.007672074
2066	ERBB4	7.774e-13	7.0695	SB220025	False	NULL	DTC	0.029203377
2066	ERBB4	7.774e-13	7.0695	DACOMITINIB ANHYDROUS	True	inhibitor	MyCancerGenomeClinicalTrial	0.7544205637312429
2066	ERBB4	7.774e-13	7.0695	GEFITINIB	True	NULL	PharmGKB	0.039939912
2066	ERBB4	7.774e-13	7.0695	GEFITINIB	True	inhibitor	MyCancerGenomeClinicalTrial	0.039939912
2066	ERBB4	7.774e-13	7.0695	NEUREGULIN-2	False	NULL	GuideToPharmacology	0.4526523382387456
2066	ERBB4	7.774e-13	7.0695	XILIERTINIB	False	inhibitor	GuideToPharmacology	0.1508841127462485
2066	ERBB4	7.774e-13	7.0695	BMS-599626	False	inhibitor	GuideToPharmacology	0.3621218705909966
2066	ERBB4	7.774e-13	7.0695	ACALABRUTINIB	True	inhibitor	GuideToPharmacology	0.053253216
2066	ERBB4	7.774e-13	7.0695	CURCUMIN	True	NULL	DTC	0.027433475
2066	ERBB4	7.774e-13	7.0695	NERATINIB MALEATE	True	inhibitor	ChEMBL	0.3017682254924971
2066	ERBB4	7.774e-13	7.0695	SP-600125	False	NULL	DTC	0.010171963
2066	ERBB4	7.774e-13	7.0695	NEUREGULIN-4	False	NULL	GuideToPharmacology	0.9053046764774912
2066	ERBB4	7.774e-13	7.0695	LAPATINIB	True	NULL	CIViC	0.1752202599633854
2066	ERBB4	7.774e-13	7.0695	POZIOTINIB	False	inhibitor	GuideToPharmacology	0.4526523382387456
2066	ERBB4	7.774e-13	7.0695	NERATINIB	True	inhibitor	ChEMBL	0.06466462
2066	ERBB4	7.774e-13	7.0695	PELITINIB	False	inhibitor	TALC	0.4526523382387456
2066	ERBB4	7.774e-13	7.0695	AFATINIB	True	NULL	CGI	0.095295229
2066	ERBB4	7.774e-13	7.0695	LAUROGUADINE	False	NULL	DTC	0.03233231
2066	ERBB4	7.774e-13	7.0695	PELITINIB	False	inhibitor	MyCancerGenome	0.4526523382387456
2066	ERBB4	7.774e-13	7.0695	BMS-599626	False	inhibitor	TALC	0.6035364509849942
2066	ERBB4	7.774e-13	7.0695	CIMAGLERMIN ALFA	False	NULL	TdgClinicalTrial	0.3017682254924971
2066	ERBB4	7.774e-13	7.0695	AFATINIB	True	NULL	CIViC	0.095295229
2066	ERBB4	7.774e-13	7.0695	TARLOXOTINIB	False	inhibitor	ChEMBL	0.2263261691193728
2066	ERBB4	7.774e-13	7.0695	AEE788	False	inhibitor	GuideToPharmacology	0.1293292394967844
2066	ERBB4	7.774e-13	7.0695	NVP-TAE684	False	NULL	DTC	0.008789366
2066	ERBB4	7.774e-13	7.0695	PALIPERIDONE	True	NULL	PharmGKB	0.1508841127462485
2066	ERBB4	7.774e-13	7.0695	LAPATINIB	True	NULL	PharmGKB	0.1752202599633854
2066	ERBB4	7.774e-13	7.0695	LAPATINIB	True	NULL	DTC	0.1752202599633854
2066	ERBB4	7.774e-13	7.0695	LAPATINIB	True	NULL	CGI	0.1752202599633854
2066	ERBB4	7.774e-13	7.0695	CANERTINIB DIHYDROCHLORIDE	False	inhibitor	ChEMBL	0.1810609352954983
2066	ERBB4	7.774e-13	7.0695	DACOMITINIB ANHYDROUS	True	inhibitor	MyCancerGenome	0.7544205637312429
2066	ERBB4	7.774e-13	7.0695	DACOMITINIB ANHYDROUS	True	NULL	TdgClinicalTrial	0.7544205637312429
2066	ERBB4	7.774e-13	7.0695	WZ4002	False	inhibitor	GuideToPharmacology	0.1293292394967844
2066	ERBB4	7.774e-13	7.0695	EGFR/ERBB-2/ERBB-4 INHIBITOR	False	inhibitor	GuideToPharmacology	0.3017682254924971
2066	ERBB4	7.774e-13	7.0695	RG-1530	False	NULL	DTC	0.009630901
2066	ERBB4	7.774e-13	7.0695	JNJ-26483327	False	inhibitor	ChEMBL	0.100589408
2066	ERBB4	7.774e-13	7.0695	ILORASERTIB	False	NULL	DTC	0.007804351
2066	ERBB4	7.774e-13	7.0695	KBP5209	False	inhibitor	ChEMBL	0.2263261691193728
2066	ERBB4	7.774e-13	7.0695	COMPOUND 38 [PMID: 24915291]	False	inhibitor	GuideToPharmacology	0.1131630845596864
2066	ERBB4	7.774e-13	7.0695	ERLOTINIB	True	NULL	PharmGKB	0.030688294
2066	ERBB4	7.774e-13	7.0695	COMPOUND 9 [PMID: 26006010]	False	inhibitor	GuideToPharmacology	0.1508841127462485
2066	ERBB4	7.774e-13	7.0695	VANDETANIB	True	inhibitor	ChEMBL	0.015608701
2066	ERBB4	7.774e-13	7.0695	ERLOTINIB	True	NULL	DTC	0.030688294
2066	ERBB4	7.774e-13	7.0695	BMS-599626	False	inhibitor	MyCancerGenome	0.6035364509849942
2066	ERBB4	7.774e-13	7.0695	POZIOTINIB	False	inhibitor	MyCancerGenomeClinicalTrial	0.4526523382387456
2066	ERBB4	7.774e-13	7.0695	DASATINIB ANHYDROUS	True	NULL	DTC	0.011757204
2066	ERBB4	7.774e-13	7.0695	BIX02189	False	inhibitor	GuideToPharmacology	0.3017682254924971
2066	ERBB4	7.774e-13	7.0695	TAMATINIB	False	NULL	DTC	0.011176601
2066	ERBB4	7.774e-13	7.0695	CEDIRANIB	False	NULL	DTC	0.016460085
